track0,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,speedX,angleToTrackAxis,trackPosition,lateralSpeed,currentLapTime,damage,distanceFromStartLine,distanceRaced,fuelLevel,lastLapTime,RPM,zSpeed,z,focus0,focus1,focus2,focus3,focus4,wheelSpinFL,wheelSpinFR,wheelSpinRL,wheelSpinRR,targetSpeed,steering,acceleration,brake,gear,clutch
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.782,0.0,5759.1,0.0,99.9985,0.0,6138.01,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.762,0.0,5759.1,0.0,99.9983,0.0,6236.36,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.742,0.0,5759.1,0.0,99.998,0.0,6336.26,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.722,0.0,5759.1,0.0,99.9978,0.0,6437.74,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.702,0.0,5759.1,0.0,99.9976,0.0,6540.81,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.682,0.0,5759.1,0.0,99.9974,0.0,6645.49,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.662,0.0,5759.1,0.0,99.9971,0.0,6751.8,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.642,0.0,5759.1,0.0,99.9969,0.0,6859.76,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.622,0.0,5759.1,0.0,99.9967,0.0,6969.39,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.602,0.0,5759.1,0.0,99.9964,0.0,7080.7,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.582,0.0,5759.1,0.0,99.9962,0.0,7193.72,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.562,0.0,5759.1,0.0,99.996,0.0,7308.46,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.542,0.0,5759.1,0.0,99.9957,0.0,7424.94,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.522,0.0,5759.1,0.0,99.9954,0.0,7543.19,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.502,0.0,5759.1,0.0,99.9951,0.0,7663.21,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.482,0.0,5759.1,0.0,99.9948,0.0,7785.03,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.462,0.0,5759.1,0.0,99.9945,0.0,7908.66,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.442,0.0,5759.1,0.0,99.9942,0.0,8034.13,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.422,0.0,5759.1,0.0,99.9939,0.0,8161.45,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.402,0.0,5759.1,0.0,99.9936,0.0,8290.63,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.382,0.0,5759.1,0.0,99.9932,0.0,8421.71,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.362,0.0,5759.1,0.0,99.9928,0.0,8554.68,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.342,0.0,5759.1,0.0,99.9924,0.0,8689.58,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.322,0.0,5759.1,0.0,99.9921,0.0,8826.42,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.302,0.0,5759.1,0.0,99.9917,0.0,8965.21,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.282,0.0,5759.1,0.0,99.9913,0.0,9105.97,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.262,0.0,5759.1,0.0,99.9909,0.0,9248.72,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.242,0.0,5759.1,0.0,99.9905,0.0,9393.47,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.222,0.0,5759.1,0.0,99.99,0.0,9539.59,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.202,0.0,5759.1,0.0,99.9895,0.0,9685.42,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.182,0.0,5759.1,0.0,99.9891,0.0,9830.87,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.162,0.0,5759.1,0.0,99.9886,0.0,9975.94,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.142,0.0,5759.1,0.0,99.9882,0.0,10120.6,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.122,0.0,5759.1,0.0,99.9877,0.0,10265.0,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.102,0.0,5759.1,0.0,99.9873,0.0,10408.9,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.082,0.0,5759.1,0.0,99.9868,0.0,10552.5,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.062,0.0,5759.1,0.0,99.9863,0.0,10695.7,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.042,0.0,5759.1,0.0,99.9859,0.0,10838.5,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33533,7.57698,8.42556,10.2686,14.3652,20.5607,26.3739,36.7665,61.4497,191.409,67.9033,23.5795,14.8992,11.0664,7.45929,5.23029,4.25293,3.80261,3.66492,5.72366E-4,-0.00780505,-0.333651,0.00165573,-0.022,0.0,5759.1,0.0,99.9854,0.0,10981.0,-0.0220246,0.292894,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.5600000023841858,0.20247116684913635,0.5600000023841858,0.0,1,0.0
7.33545,7.57587,8.42292,10.2628,14.3513,20.5302,26.3244,36.6699,61.1747,188.751,68.7647,23.6771,14.9342,11.0849,7.46682,5.23351,4.25425,3.80322,3.66504,-5.37861E-4,-0.0083844,-0.333651,-0.022596,0.018,0.0,5759.1,0.0,99.9844,0.0,11264.8,-0.00890457,0.292812,-1.0,-1.0,-1.0,-1.0,-1.0,-0.804033,0.803187,-1.07612,1.07622,0.5600000023841858,0.2017335146665573,0.5600000023841858,0.0,1,0.0
7.33533,7.57624,8.42347,10.2645,14.355,20.5383,26.3377,36.6943,61.2477,189.435,68.5393,23.651,14.9255,11.0797,7.46509,5.23263,4.25377,3.80298,3.66492,0.101553,-0.0082342,-0.333651,0.0434235,0.038,0.0,5759.1,4.88281E-4,99.9844,0.0,5249.36,0.00233922,0.292797,-1.0,-1.0,-1.0,-1.0,-1.0,0.756491,-0.63501,0.569741,-1.08696,0.5600000023841858,0.20192475616931915,0.5600000023841858,0.0,1,0.0
7.33533,7.57609,8.42355,10.2645,14.355,20.5388,26.3379,36.6953,61.2497,189.459,68.5328,23.6506,14.9253,11.0797,7.46511,5.23252,4.25393,3.8031,3.66504,0.100325,-0.00822895,-0.333651,0.0194562,0.058,0.0,5759.1,4.88281E-4,99.9844,0.0,5264.23,0.0101529,0.292837,-1.0,-1.0,-1.0,-1.0,-1.0,-0.602536,0.675317,-0.700864,0.797648,0.5600000023841858,0.201931431889534,0.5600000023841858,0.0,1,0.0
7.33533,7.57619,8.42399,10.2652,14.3567,20.5419,26.3432,36.7078,61.2812,189.788,68.4236,23.6383,14.9206,11.0784,7.46407,5.23219,4.25396,3.80286,3.66516,0.10122,-0.00815743,-0.333651,0.00330908,0.078,0.0,5759.1,0.00146484,99.9844,0.0,5235.99,0.0134013,0.292905,-1.0,-1.0,-1.0,-1.0,-1.0,0.761052,-0.723302,1.07247,-0.407568,0.5600000023841858,0.2020225077867508,0.5600000023841858,0.0,1,0.0
7.33533,7.57588,8.42293,10.2633,14.3522,20.532,26.3275,36.6742,61.1889,188.897,68.7176,23.6729,14.9326,11.0841,7.46659,5.23316,4.25419,3.80322,3.66504,0.586915,-0.00835389,-0.333651,-0.0272171,0.098,0.0,5759.1,0.00341797,99.9842,0.0,5235.99,0.0153256,0.292982,-1.0,-1.0,-1.0,-1.0,-1.0,-0.0467013,0.626499,1.45653,1.34578,0.5600000023841858,0.20177236199378967,0.5600000023841858,0.0,1,0.0
7.33545,7.57625,8.42318,10.2633,14.3521,20.5316,26.3266,36.672,61.1842,188.832,68.7392,23.6733,14.9328,11.0839,7.46633,5.23298,4.25394,3.80298,3.66492,1.08833,-0.00837153,-0.333696,0.0108615,0.118,0.0,5759.11,0.00830078,99.9841,0.0,5235.99,0.018978,0.293077,-1.0,-1.0,-1.0,-1.0,-1.0,1.2188,1.03714,1.40463,1.76594,0.5600000023841858,0.20177854597568512,0.5600000023841858,0.0,1,0.0
